ENTRY_AC,ENTRY_TYPE,ENTRY_NAME
IPR005479,Domain,"Carbamoyl phosphate synthase, ATP-binding domain"
IPR005481,Domain,"Biotin carboxylase-like, N-terminal domain"
IPR005482,Domain,"Biotin carboxylase, C-terminal"
IPR005517,Domain,"Translation elongation factor EFG/EF2, domain IV"
IPR005526,Domain,"Septum formation inhibitor MinC, C-terminal"
IPR005532,Domain,Sulfatase-modifying factor enzyme-like domain
IPR005536,Domain,"Peptidase C25, Ig-like domain"
IPR005542,Domain,"PBX, PBC domain"
IPR005543,Domain,PASTA domain
IPR005545,Domain,YCII-related
IPR005548,Domain,"Cell division protein FtsQ/DivIB, C-terminal"
IPR005592,Domain,"Mono-/di-acylglycerol lipase, N-terminal"
IPR005594,Domain,"Trimeric autotransporter adhesin YadA-like, C-terminal membrane anchor domain"
IPR005630,Domain,"Terpene synthase, metal-binding domain"
IPR005644,Domain,NolW-like
IPR005645,Domain,Serine hydrolase domain
IPR005653,Domain,"Organic solvent tolerance-like, N-terminal"
IPR005666,Domain,Sulphate transport system permease protein 1
IPR005720,Domain,"Dihydroorotate dehydrogenase, catalytic"
IPR005728,Domain,Rickettsial palindromic element 1
IPR005788,Domain,"Protein disulfide-isomerase, thioredoxin-like domain"
IPR005793,Domain,"Formyl transferase, C-terminal"
IPR005797,Domain,"Cytochrome b/b6, N-terminal domain"
IPR005798,Domain,"Cytochrome b/b6, C-terminal"
IPR005804,Domain,Fatty acid desaturase domain
IPR005805,Domain,"Rieske iron-sulphur protein, C-terminal"
IPR005811,Domain,"ATP-citrate synthase/succinyl-CoA ligase, C-terminal domain"
IPR005818,Domain,"Linker histone H1/H5, domain H15"
IPR005821,Domain,Ion transport domain
IPR005824,Domain,KOW
IPR005835,Domain,Nucleotidyl transferase domain
IPR005843,Domain,"Alpha-D-phosphohexomutase, C-terminal"
IPR005844,Domain,"Alpha-D-phosphohexomutase, alpha/beta/alpha domain I"
IPR005845,Domain,"Alpha-D-phosphohexomutase, alpha/beta/alpha domain II"
IPR005846,Domain,"Alpha-D-phosphohexomutase, alpha/beta/alpha domain III"
IPR005849,Domain,"Galactose-1-phosphate uridyl transferase, N-terminal"
IPR005850,Domain,"Galactose-1-phosphate uridyl transferase, C-terminal"
IPR005877,Domain,YSIRK Gram-positive signal peptide
IPR005900,Domain,"6-phosphogluconolactonase, DevB-type"
IPR005954,Domain,"Histidine biosynthesis bifunctional protein, N-terminal histidinol-phosphatase domain"
IPR006011,Domain,"Syntaxin, N-terminal domain"
IPR006016,Domain,UspA
IPR006026,Domain,"Peptidase, metallopeptidase"
IPR006027,Domain,NusB/RsmB/TIM44
IPR006029,Domain,Neurotransmitter-gated ion-channel transmembrane domain
IPR006037,Domain,"Regulator of K+ conductance, C-terminal"
IPR006045,Domain,Cupin 1
IPR006047,Domain,"Glycosyl hydrolase family 13, catalytic domain"
IPR006048,Domain,"Alpha-amylase/branching enzyme, C-terminal all beta"
IPR006052,Domain,Tumour necrosis factor domain
IPR006064,Domain,Cytokinin glycosidase
IPR006067,Domain,Nitrite/sulphite reductase 4Fe-4S domain
IPR006068,Domain,"Cation-transporting P-type ATPase, C-terminal"
IPR006070,Domain,Threonylcarbamoyl-AMP synthase-like domain
IPR006073,Domain,GTP binding domain
IPR006075,Domain,"Aspartyl/Glutamyl-tRNA(Gln) amidotransferase, subunit B/E, catalytic"
IPR006076,Domain,FAD dependent oxidoreductase
IPR006080,Domain,"Beta/alpha-defensin, C-terminal"
IPR006083,Domain,Phosphoribulokinase/uridine kinase
IPR006085,Domain,"XPG, N-terminal"
IPR006086,Domain,XPG-I domain
IPR006091,Domain,"Acyl-CoA oxidase/dehydrogenase, middle domain"
IPR006094,Domain,"FAD linked oxidase, N-terminal"
IPR006096,Domain,"Glutamate/phenylalanine/leucine/valine/L-tryptophan dehydrogenase, C-terminal"
IPR006097,Domain,"Glutamate/phenylalanine/leucine/valine/L-tryptophan dehydrogenase, dimerisation domain"
IPR006102,Domain,"Glycoside hydrolase family 2, immunoglobulin-like beta-sandwich"
IPR006108,Domain,"3-hydroxyacyl-CoA dehydrogenase, C-terminal"
IPR006109,Domain,"Glycerol-3-phosphate dehydrogenase, NAD-dependent, C-terminal"
IPR006116,Domain,"2-5OAS/ClassI-CCAase, nucleotidyltransferase domain"
IPR006119,Domain,"Resolvase, N-terminal catalytic domain"
IPR006120,Domain,"Resolvase, HTH domain"
IPR006121,Domain,"Heavy metal-associated domain, HMA"
IPR006122,Domain,"Heavy metal-associated domain, copper ion-binding"
IPR006123,Domain,"Staphylococcal/Streptococcal toxin, beta-grasp domain"
IPR006124,Domain,Metalloenzyme
IPR006131,Domain,"Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding domain"
IPR006132,Domain,"Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding"
IPR006133,Domain,"DNA-directed DNA polymerase, family B, exonuclease domain"
IPR006134,Domain,"DNA-directed DNA polymerase, family B, multifunctional domain"
IPR006137,Domain,"NADH:ubiquinone oxidoreductase-like, 20kDa subunit"
IPR006139,Domain,"D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain"
IPR006140,Domain,"D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain"
IPR006145,Domain,"Pseudouridine synthase, RsuA/RluA-like"
IPR006148,Domain,Glucosamine/galactosamine-6-phosphate isomerase
IPR006149,Domain,EB domain
IPR006151,Domain,Quinate/shikimate 5-dehydrogenase/glutamyl-tRNA reductase
IPR006153,Domain,"Cation/H+ exchanger, transmembrane domain"
IPR006155,Domain,Josephin domain
IPR006157,Domain,Dihydroneopterin aldolase/epimerase domain
IPR006158,Domain,Cobalamin (vitamin B12)-binding domain
IPR006166,Domain,ERCC4 domain
IPR006169,Domain,GTP1/OBG domain
IPR006171,Domain,TOPRIM domain
IPR006173,Domain,"Staphylococcal/Streptococcal toxin, OB-fold"
IPR006176,Domain,"3-hydroxyacyl-CoA dehydrogenase, NAD binding"
IPR006186,Domain,Serine/threonine-specific protein phosphatase/bis(5-nucleosyl)-tetraphosphatase
IPR006195,Domain,"Aminoacyl-tRNA synthetase, class II"
IPR006196,Domain,"RNA-binding domain, S1, IF1 type"
IPR006199,Domain,"LexA repressor, DNA-binding domain"
IPR006202,Domain,Neurotransmitter-gated ion-channel ligand-binding domain
IPR006204,Domain,GHMP kinase N-terminal domain
IPR006218,Domain,DAHP synthetase I/KDSA
IPR006221,Domain,Anthranilate synthase/para-aminobenzoate synthase like domain
IPR006222,Domain,"Aminomethyltransferase, folate-binding domain"
IPR006260,Domain,"TonB/TolA, C-terminal"
IPR006295,Domain,"DNA primase, DnaG"
IPR006317,Domain,"Ubiquinol-cytochrome c reductase, iron-sulphur subunit"
IPR006318,Domain,"Phosphotransferase system, enzyme I-like"
IPR006327,Domain,"Phosphotransferase system, fructose IIC component"
IPR006342,Domain,Methyltransferase FkbM
IPR006343,Domain,"DnaB/C, C-terminal domain"
IPR006362,Domain,"Cobalamin (vitamin B12) biosynthesis CobM/CbiF, precorrin-4 C11-methyltransferase"
IPR006363,Domain,Precorrin-3B C17-methyltransferase domain
IPR006380,Domain,Sucrose phosphatase-like domain
IPR006417,Domain,Nicotinamide-nucleotide adenylyltransferase
IPR006447,Domain,"Myb domain, plants"
IPR006455,Domain,"Homeodomain, ZF-HD class"
IPR006456,Domain,"ZF-HD homeobox protein, Cys/His-rich dimerisation domain"
IPR006512,Domain,YidE/YbjL duplication
IPR006543,Domain,Histidinol-phosphate phosphatase
IPR006549,Domain,"HAD-superfamily hydrolase,subfamily IIIA"
IPR006554,Domain,"Helicase-like, DEXD box c2 type"
IPR006555,Domain,"ATP-dependent helicase, C-terminal"
IPR006561,Domain,DZF domain
IPR006568,Domain,"PSP, proline-rich"
IPR006571,Domain,TLDc domain
IPR006574,Domain,SPRY-associated
IPR006584,Domain,"Cellulose binding, type IV"
IPR006586,Domain,"ADAM, cysteine-rich domain"
IPR006588,Domain,"Peptide N glycanase, PAW domain"
IPR006592,Domain,"RNA polymerase, N-terminal"
IPR006593,Domain,Cytochrome b561/ferric reductase transmembrane
IPR006595,Domain,"CTLH, C-terminal LisH motif"
IPR006598,Domain,Glycosyl transferase CAP10 domain
IPR006600,Domain,HTH CenpB-type DNA-binding domain
IPR006610,Domain,Domain of unknown function DM7
IPR006612,Domain,THAP-type zinc finger
IPR006620,Domain,"Prolyl 4-hydroxylase, alpha subunit"
IPR006634,Domain,TRAM/LAG1/CLN8 homology domain
IPR006635,Domain,NEAT domain
IPR006636,Domain,Heat shock chaperonin-binding
IPR006638,Domain,"Elp3/MiaA/NifB-like, radical SAM core domain"
IPR006640,Domain,SprT-like
IPR006641,Domain,YqgF/RNase H-like domain
IPR006642,Domain,"Rad18, zinc finger UBZ4-type"
IPR006645,Domain,"NusG-like, N-terminal"
IPR006656,Domain,Molybdopterin oxidoreductase
IPR006657,Domain,Molybdopterin dinucleotide-binding domain
IPR006665,Domain,OmpA-like domain
IPR006671,Domain,"Cyclin, N-terminal"
IPR006674,Domain,HD domain
IPR006675,Domain,HDIG domain
IPR006677,Domain,"tRNA intron endonuclease, catalytic domain-like"
IPR006678,Domain,"tRNA intron endonuclease, N-terminal"
IPR006680,Domain,Amidohydrolase-related
IPR006683,Domain,Thioesterase domain
IPR006694,Domain,Fatty acid hydroxylase
IPR006702,Domain,Casparian strip membrane protein domain
IPR006767,Domain,"Cwf19-like protein, C-terminal domain-2"
IPR006768,Domain,"Cwf19-like, C-terminal domain-1"
IPR006769,Domain,"Calcium uniporter protein, C-terminal"
IPR006797,Domain,PRELI/MSF1 domain
IPR006799,Domain,"Anti-Mullerian hormone, N-terminal"
IPR006805,Domain,"Anthranilate synthase component I, N-terminal"
IPR006816,Domain,ELMO domain
IPR006817,Domain,Lipoprotein leucine-zipper
IPR006820,Domain,Caudal-like activation domain
IPR006821,Domain,"Intermediate filament head, DNA-binding domain"
IPR006845,Domain,"Pex, N-terminal"
IPR006847,Domain,"Translation initiation factor IF-2, N-terminal"
IPR006909,Domain,"Rad21/Rec8-like protein, C-terminal, eukaryotic"
IPR006910,Domain,"Rad21/Rec8-like protein, N-terminal"
IPR006911,Domain,Armadillo repeat-containing domain
IPR006935,Domain,"Helicase/UvrB, N-terminal"
IPR006936,Domain,ALOG domain
IPR006963,Domain,"Molybdopterin oxidoreductase, 4Fe-4S domain"
IPR006977,Domain,Yip1 domain
IPR007011,Domain,"Late embryogenesis abundant protein, SMP subgroup domain"
IPR007016,Domain,O-antigen ligase-related domain
IPR007036,Domain,AstE/AspA barrel-sandwich hybrid domain
IPR007051,Domain,CHORD domain
IPR007052,Domain,CS domain
IPR007066,Domain,"RNA polymerase Rpb1, domain 3"
IPR007080,Domain,"RNA polymerase Rpb1, domain 1"
IPR007081,Domain,"RNA polymerase Rpb1, domain 5"
IPR007083,Domain,"RNA polymerase Rpb1, domain 4"
IPR007085,Domain,"DNA/pantothenate metabolism flavoprotein, C-terminal"
IPR007110,Domain,Immunoglobulin-like domain
IPR007112,Domain,"Expansin/pollen allergen, DPBB domain"
IPR007117,Domain,"Expansin, cellulose-binding-like domain"
IPR007120,Domain,"DNA-directed RNA polymerase, subunit 2, hybrid-binding domain"
IPR007123,Domain,Gelsolin-like domain
IPR007125,Domain,Histone H2A/H2B/H3
IPR007138,Domain,Antibiotic biosynthesis monooxygenase domain
IPR007159,Domain,SpoVT-AbrB domain
IPR007160,Domain,Domain of unknown function DUF362
IPR007195,Domain,"TolB, N-terminal"
IPR007197,Domain,Radical SAM
IPR007201,Domain,"Mei2-like, C-terminal RNA recognition motif"
IPR007202,Domain,4Fe-4S domain
IPR007214,Domain,YbaK/aminoacyl-tRNA synthetase-associated domain
IPR007219,Domain,"Xylanolytic transcriptional activator, regulatory domain"
IPR007235,Domain,"Glycosyl transferase, family 28, C-terminal"
IPR007281,Domain,"Mre11, DNA-binding"
IPR007295,Domain,Domain of unknown function DUF402
IPR007319,Domain,"Small-subunit processome, Utp21"
IPR007324,Domain,"Sugar-binding domain, putative"
IPR007370,Domain,Glutamate--cysteine ligase
IPR007371,Domain,"Thiamin pyrophosphokinase, catalytic domain"
IPR007372,Domain,"Lipid/polyisoprenoid-binding, YceI-like"
IPR007373,Domain,"Thiamin pyrophosphokinase, thiamin-binding domain"
IPR007374,Domain,ASCH domain
IPR007409,Domain,"Restriction endonuclease, type I, HsdR, N-terminal"
IPR007444,Domain,"Glucan biosynthesis, periplasmic, MdoG C-terminal"
IPR007449,Domain,"ZipA, C-terminal FtsZ-binding domain"
IPR007450,Domain,Outer membrane protein assembly factor BamE domain
IPR007471,Domain,"N-end aminoacyl transferase, N-terminal"
IPR007472,Domain,"N-end rule aminoacyl transferase, C-terminal"
IPR007474,Domain,ApaG domain
IPR007477,Domain,SAB domain
IPR007484,Domain,Peptidase M28
IPR007492,Domain,LytTR DNA-binding domain
IPR007516,Domain,"Coenzyme F420 hydrogenase/dehydrogenase beta subunit, N-terminal"
IPR007525,Domain,"Coenzyme F420 hydrogenase/dehydrogenase beta subunit, C-terminal"
IPR007526,Domain,SWIRM domain
IPR007543,Domain,"LptD, C-terminal"
IPR007569,Domain,Domain of unknown function DUF559
IPR007624,Domain,RNA polymerase sigma-70 region 3
IPR007627,Domain,RNA polymerase sigma-70 region 2
IPR007630,Domain,RNA polymerase sigma-70 region 4
IPR007641,Domain,"RNA polymerase Rpb2, domain 7"
IPR007646,Domain,"RNA polymerase Rpb2, domain 4"
IPR007647,Domain,"RNA polymerase Rpb2, domain 5"
IPR007656,Domain,GTD-binding domain
IPR007667,Domain,"Hypoxia induced protein, domain"
IPR007668,Domain,RFX1 transcription activation region
IPR007685,Domain,RelA/SpoT
IPR007686,Domain,YutG/PgpA domain
IPR007693,Domain,"DNA helicase, DnaB-like, N-terminal"
IPR007694,Domain,"DNA helicase, DnaB-like, C-terminal"
IPR007695,Domain,"DNA mismatch repair protein MutS-like, N-terminal"
IPR007696,Domain,"DNA mismatch repair protein MutS, core"
IPR007698,Domain,"Alanine dehydrogenase/pyridine nucleotide transhydrogenase, NAD(H)-binding domain"
IPR007708,Domain,"Lariat debranching enzyme, C-terminal"
IPR007719,Domain,"Phytochelatin synthase, N-terminal catalytic domain"
IPR007728,Domain,Pre-SET domain
IPR007730,Domain,Sporulation-like domain
IPR007737,Domain,Mga helix-turn-helix domain
IPR007759,Domain,"ASXL, HARE-HTH domain"
IPR007807,Domain,"TcmA/NAT10, helicase domain"
IPR007816,Domain,ResB-like domain
IPR007848,Domain,Methyltransferase small domain
IPR007854,Domain,Pre-mRNA polyadenylation factor Fip1 domain
IPR007856,Domain,"Saposin-like type B, region 1"
IPR007860,Domain,"DNA mismatch repair protein MutS, connector domain"
IPR007861,Domain,"DNA mismatch repair protein MutS, clamp"
IPR007862,Domain,"Adenylate kinase, active site lid domain"
IPR007863,Domain,"Peptidase M16, C-terminal"
IPR007864,Domain,"Urease accessory protein UreE, C-terminal domain"
IPR007865,Domain,"Aminopeptidase P, N-terminal"
IPR007867,Domain,"Glucose-methanol-choline oxidoreductase, C-terminal"
IPR007872,Domain,DPH-type metal-binding domain
IPR007874,Domain,"Septum formation inhibitor MinC, N-terminal"
IPR007886,Domain,"Alanine dehydrogenase/pyridine nucleotide transhydrogenase, N-terminal"
IPR007934,Domain,"Alpha-L-arabinofuranosidase B, arabinose-binding domain"
IPR008011,Domain,Complex 1 LYR protein domain
IPR008013,Domain,"GATA-type transcription activator, N-terminal"
IPR008015,Domain,"GMP phosphodiesterase, delta subunit"
IPR008136,Domain,"CinA, C-terminal"
IPR008138,Domain,"Saposin B type, region 2"
IPR008139,Domain,Saposin B type domain
IPR008144,Domain,Guanylate kinase-like domain
IPR008145,Domain,Guanylate kinase/L-type calcium channel beta subunit
IPR008146,Domain,"Glutamine synthetase, catalytic domain"
IPR008147,Domain,"Glutamine synthetase, N-terminal domain"
IPR008154,Domain,"Amyloidogenic glycoprotein, extracellular"
IPR008197,Domain,WAP-type 'four-disulfide core' domain
IPR008213,Domain,CpcD-like domain
IPR008215,Domain,Tachykinin domain
IPR008253,Domain,Marvel domain
IPR008254,Domain,Flavodoxin/nitric oxide synthase
IPR008258,Domain,Transglycosylase SLT domain 1
IPR008269,Domain,"Peptidase S16, Lon proteolytic domain"
IPR008278,Domain,4'-phosphopantetheinyl transferase domain
IPR008279,Domain,"PEP-utilising enzyme, mobile domain"
IPR008283,Domain,"Peptidase M17, leucyl aminopeptidase, N-terminal"
IPR008331,Domain,Ferritin/DPS domain
IPR008332,Domain,"Methylguanine DNA methyltransferase, ribonuclease-like domain"
IPR008333,Domain,"Flavoprotein pyridine nucleotide cytochrome reductase-like, FAD-binding domain"
IPR008379,Domain,"Band 4.1, C-terminal"
IPR008395,Domain,Agenet-like domain
IPR008422,Domain,KN homeodomain
IPR008424,Domain,Immunoglobulin C2-set
IPR008427,Domain,"Extracellular membrane protein, CFEM domain"
IPR008442,Domain,"Propeptide, carboxypeptidase Y"
IPR008462,Domain,CsbD-like domain
IPR008471,Domain,MnmC-like methyltransferase
IPR008629,Domain,GUN4-like
IPR008635,Domain,"Trimeric autotransporter adhesin YadA-like, stalk domain"
IPR008640,Domain,"Trimeric autotransporter adhesin YadA-like, head domain"
IPR008731,Domain,"Phosphotransferase system, enzyme I N-terminal"
IPR008753,Domain,"Peptidase M13, N-terminal domain"
IPR008754,Domain,"Peptidase M43, pregnancy-associated plasma-A"
IPR008756,Domain,Peptidase M56
IPR008823,Domain,"RuvB, winged helix, C-terminal domain"
IPR008824,Domain,"RuvB-like, AAA+ ATPase domain"
IPR008880,Domain,"Trigger factor, C-terminal"
IPR008881,Domain,"Trigger factor, ribosome-binding, bacterial"
IPR008893,Domain,WGR domain
IPR008909,Domain,DALR anticodon binding
IPR008915,Domain,Peptidase M50
IPR008932,Domain,"Large ribosomal subunit protein bL12, oligomerization"
IPR009009,Domain,"RlpA-like protein, double-psi beta-barrel domain"
IPR009022,Domain,"Elongation factor G, domain III"
IPR009025,Domain,"DNA-directed RNA polymerase, RBP11-like dimerisation domain"
IPR009038,Domain,GOLD domain
IPR009040,Domain,Ferritin-like diiron domain
IPR009056,Domain,Cytochrome c-like domain
IPR009066,Domain,"Alpha-2-macroglobulin receptor-associated protein, domain 1"
IPR009071,Domain,High mobility group box domain
IPR009073,Domain,"Co-chaperone HscB, C-terminal oligomerisation domain"
IPR009075,Domain,"Acyl-CoA dehydrogenase/oxidase, C-terminal"
IPR009081,Domain,Phosphopantetheine binding ACP domain
IPR009428,Domain,Beta-catenin-interacting ICAT domain
IPR009465,Domain,"Spondin, N-terminal"
IPR009496,Domain,"Repulsive guidance molecule, C-terminal"
IPR009604,Domain,LsmAD domain
IPR009626,Domain,"Major intrinsically disordered Notch2-binding receptor 1-like, C-terminal"
IPR009671,Domain,Regulator of ribonuclease activity B domain
IPR009695,Domain,"Diacylglycerol glucosyltransferase, N-terminal"
IPR009718,Domain,"Rex DNA-binding, C-terminal domain"
IPR009720,Domain,"IMP biosynthesis enzyme PurP, C-terminal"
IPR009721,Domain,"O-acyltransferase WSD1, C-terminal"
IPR009733,Domain,Involucrin 2
IPR009851,Domain,"Modifier of rudimentary, Modr"
IPR010071,Domain,Amino acid adenylation domain
IPR010093,Domain,"SinI-like, DNA-binding domain"
IPR010095,Domain,"Cas12f1-like, TNB domain"
IPR010166,Domain,Transcriptional regulator SarA/Rot domain
IPR010259,Domain,Peptidase S8 propeptide/proteinase inhibitor I9
IPR010294,Domain,"ADAMTS/ADAMTS-like, Spacer 1"
IPR010304,Domain,"Survival motor neuron, Tudor domain"
IPR010312,Domain,"Global transcriptional regulator CodY, N-terminal"
IPR010339,Domain,"TIP49, P-loop domain"
IPR010359,Domain,IrrE N-terminal-like domain
IPR010376,Domain,"Gamma-butyrobetaine hydroxylase-like, N-terminal"
IPR010399,Domain,Tify domain
IPR010402,Domain,CCT domain
IPR010420,Domain,"CASTOR/POLLUX/SYM8 ion channel, conserved domain"
IPR010445,Domain,Lipopolysaccharide assembly protein A domain
IPR010483,Domain,"Alpha-2-macroglobulin RAP, C-terminal"
IPR010493,Domain,"Serine acetyltransferase, N-terminal"
